creation_time,post_owner.id,post_owner.name,post_owner.username,id,media_id,tags,creation_time_tw
2025-01-02 15:02:49+00:00,197035516737160,琳妲-林羿禎💕,linda831212,885504647589829,885504647589829,{'0': '2360220971117310'},2025-01-02 23:02:49+08:00
2025-01-03 14:07:34+00:00,197035516737160,琳妲-林羿禎💕,linda831212,877303348389528,877303348389528,"{'0': '802275298656293', '1': '1120817886414519', '2': '951323070291791', '3': '9359371417425316', '4': '2392065811210462'}",2025-01-03 22:07:34+08:00
2025-01-06 03:48:16+00:00,197035516737160,琳妲-林羿禎💕,linda831212,1616784776170197,1616784776170197,{'0': '2360220971117310'},2025-01-06 11:48:16+08:00
2025-01-10 11:41:26+00:00,197035516737160,琳妲-林羿禎💕,linda831212,766722905999057,766722905999057,"{'0': '2360220971117310', '1': '757313117433505'}",2025-01-10 19:41:26+08:00
2025-01-19 10:29:13+00:00,197035516737160,琳妲-林羿禎💕,linda831212,1218063706555463,1218063706555463,"{'0': '1237381257491005', '1': '2360220971117310'}",2025-01-19 18:29:13+08:00
2025-01-21 13:10:35+00:00,197035516737160,琳妲-林羿禎💕,linda831212,836593616083347,836593616083347,"{'0': '885894573679385', '1': '2360220971117310'}",2025-01-21 21:10:35+08:00
2025-01-28 11:13:17+00:00,197035516737160,琳妲-林羿禎💕,linda831212,877237088259336,877237088259336,{'0': '2360220971117310'},2025-01-28 19:13:17+08:00
2025-02-01 13:11:15+00:00,197035516737160,琳妲-林羿禎💕,linda831212,1527748168286005,1527748168286005,{'0': '2360220971117310'},2025-02-01 21:11:15+08:00
2025-02-06 12:07:00+00:00,197035516737160,琳妲-林羿禎💕,linda831212,4106600489557331,4106600489557331,{'0': '1859586531352187'},2025-02-06 20:07:00+08:00
2025-02-08 13:46:50+00:00,197035516737160,琳妲-林羿禎💕,linda831212,752380527936317,752380527936317,"{'0': 'non_public_4494619907484802', '1': '616305544819487'}",2025-02-08 21:46:50+08:00
2025-02-09 13:49:09+00:00,197035516737160,琳妲-林羿禎💕,linda831212,1081705980754128,1081705980754128,{'0': '2360220971117310'},2025-02-09 21:49:09+08:00
2025-02-16 09:16:04+00:00,197035516737160,琳妲-林羿禎💕,linda831212,1546239266487589,1546239266487589,{'0': '1547187463178178'},2025-02-16 17:16:04+08:00
2025-02-22 15:18:10+00:00,197035516737160,琳妲-林羿禎💕,linda831212,1245037791152955,1245037791152955,"{'0': '1603183587631681', '1': '4257999487795652'}",2025-02-22 23:18:10+08:00
2025-03-03 13:30:15+00:00,197035516737160,琳妲-林羿禎💕,linda831212,700365679711626,700365679711626,{'0': '1406724767495361'},2025-03-03 21:30:15+08:00
2025-03-05 04:44:16+00:00,197035516737160,琳妲-林羿禎💕,linda831212,1517102282716900,1517102282716900,"{'0': '1488627545029696', '1': '2886149408382963', '2': '3411746829115650', '3': '9359371417425316'}",2025-03-05 12:44:16+08:00
2025-03-08 08:13:36+00:00,197035516737160,琳妲-林羿禎💕,linda831212,2239747933182646,2239747933182646,"{'0': '2616705315382116', '1': '1554389492480991', '2': '1724034618392324'}",2025-03-08 16:13:36+08:00
2025-03-09 10:57:27+00:00,197035516737160,琳妲-林羿禎💕,linda831212,798250119955774,798250119955774,"{'0': '1450400426514610', '1': '1196778509329786'}",2025-03-09 18:57:27+08:00
2025-03-20 16:37:42+00:00,197035516737160,琳妲-林羿禎💕,linda831212,4342426889225483,4342426889225483,{'0': '1222855660029113'},2025-03-21 00:37:42+08:00
2025-03-25 12:30:28+00:00,197035516737160,琳妲-林羿禎💕,linda831212,1300178962141823,1300178962141823,{'0': '1944982099657790'},2025-03-25 20:30:28+08:00
2025-03-26 13:31:14+00:00,197035516737160,琳妲-林羿禎💕,linda831212,1202311351610901,1202311351610901,{'0': '4365909790302286'},2025-03-26 21:31:14+08:00
